1963
280	14	15	35	36
281	15	16	17	18
282	15	16	18	19
283	15	16	19	20
284	15	16	20	21
285	15	16	21	22
286	15	16	22	23
287	15	16	23	24
288	15	16	24	25
289	15	16	25	26
290	15	16	26	27
291	15	16	27	28
292	15	16	28	29
293	15	16	29	30
294	15	16	30	31
295	15	16	31	32
296	15	16	32	33
297	15	16	33	34
298	15	16	34	35
299	15	16	35	36
300	15	16	36	37
301	16	17	18	19
302	16	17	19	20
303	16	17	20	21
304	16	17	21	22
305	16	17	22	23
306	16	17	23	24
307	16	17	24	25
308	16	17	25	26
309	16	17	26	27
310	16	17	27	28
311	16	17	28	29
312	16	17	29	30
313	16	17	30	31
314	16	17	31	32
315	16	17	32	33
316	16	17	33	34
317	16	17	34	35
318	16	17	35	36
319	16	17	36	37
321	17	18	19	20
322	17	18	20	21
323	17	18	21	22
324	17	18	22	23
325	17	18	23	24
326	17	18	24	25
327	17	18	25	26
328	17	18	26	27
329	17	18	27	28
330	17	18	28	29
331	17	18	29	30
332	17	18	30	31
333	17	18	31	32
334	17	18	32	33
335	17	18	33	34
336	17	18	34	35
337	17	18	35	36
338	17	18	36	37
339	17	18	37	38
341	18	19	20	21
342	18	19	21	22
343	18	19	22	23
344	18	19	23	24
345	18	19	24	25
346	18	19	25	26
347	18	19	26	27
348	18	19	27	28
349	18	19	28	29
350	18	19	29	30
351	18	19	30	31
352	18	19	31	32
353	18	19	32	33
354	18	19	33	34
355	18	19	34	35
356	18	19	35	36
357	18	19	36	37
358	18	19	37	38
359	18	19	38	39
360	18	19	39	40
361	19	20	21	22
362	19	20	22	23
363	19	20	23	24
364	19	20	24	25
365	19	20	25	26
366	19	20	26	27
367	19	20	27	28
368	19	20	28	29
369	19	20	29	30
370	19	20	30	31
371	19	20	31	32
372	19	20	32	33
373	19	20	33	34
374	19	20	34	35
375	19	20	35	36
376	19	20	36	37
377	19	20	37	38
378	19	20	38	39
379	19	20	39	40
380	19	20	40	41
381	20	21	22	23
382	20	21	23	24
383	20	21	24	25
384	20	21	25	26
385	20	21	26	27
386	20	21	27	28
387	20	21	28	29
388	20	21	29	30
389	20	21	30	31
390	20	21	31	32
391	20	21	32	33
392	20	21	33	34
393	20	21	34	35
394	20	21	35	36
395	20	21	36	37
396	20	21	37	38
397	20	21	38	39
398	20	21	39	40
399	20	21	40	41
400	20	21	41	42
401	21	22	23	24
402	21	22	24	25
403	21	22	25	26
404	21	22	26	27
405	21	22	27	28
406	21	22	28	29
407	21	22	29	30
408	21	22	30	31
409	21	22	31	32
410	21	22	32	33
411	21	22	33	34
412	21	22	34	35
413	21	22	35	36
414	21	22	36	37
415	21	22	37	38
416	21	22	38	39
417	21	22	39	40
418	21	22	40	41
419	21	22	41	42
420	21	22	42	43
421	22	23	24	25
422	22	23	25	26
423	22	23	26	27
424	22	23	27	28
425	22	23	28	29
426	22	23	29	30
427	22	23	30	31
428	22	23	31	32
429	22	23	32	33
430	22	23	33	34
431	22	23	34	35
432	22	23	35	36
433	22	23	36	37
434	22	23	37	38
435	22	23	38	39
436	22	23	39	40
437	22	23	40	41
438	22	23	41	42
439	22	23	42	43
440	22	23	43	44
441	23	24	25	26
442	23	24	26	27
443	23	24	27	28
444	23	24	28	29
445	23	24	29	30
446	23	24	30	31
447	23	24	31	32
448	23	24	32	33
449	23	24	33	34
450	23	24	34	35
451	23	24	35	36
452	23	24	36	37
453	23	24	37	38
454	23	24	38	39
455	23	24	39	40
456	23	24	40	41
457	23	24	41	42
458	23	24	42	43
459	23	24	43	44
460	23	24	44	45
461	24	25	26	27
462	24	25	27	28
463	24	25	28	29
464	24	25	29	30
465	24	25	30	31
466	24	25	31	32
467	24	25	32	33
468	24	25	33	34
469	24	25	34	35
470	24	25	35	36
471	24	25	36	37
472	24	25	37	38
473	24	25	38	39
474	24	25	39	40
475	24	25	40	41
476	24	25	41	42
477	24	25	42	43
478	24	25	43	44
479	24	25	44	45
480	24	25	45	46
481	25	26	27	28
482	25	26	28	29
483	25	26	29	30
484	25	26	30	31
485	25	26	31	32
486	25	26	32	33
487	25	26	33	34
488	25	26	34	35
489	25	26	35	36
490	25	26	36	37
491	25	26	37	38
492	25	26	38	39
493	25	26	39	40
494	25	26	40	41
495	25	26	41	42
496	25	26	42	43
497	25	26	43	44
498	25	26	44	45
499	25	26	45	46
500	25	26	46	47
501	26	27	28	29
502	26	27	29	30
503	26	27	30	31
504	26	27	31	32
505	26	27	32	33
506	26	27	33	34
507	26	27	34	35
508	26	27	35	36
509	26	27	36	37
510	26	27	37	38
511	26	27	38	39
512	26	27	39	40
513	26	27	40	41
514	26	27	41	42
515	26	27	42	43
516	26	27	43	44
517	26	27	44	45
518	26	27	45	46
519	26	27	46	47
520	26	27	47	48
521	27	28	29	30
522	27	28	30	31
523	27	28	31	32
524	27	28	32	33
525	27	28	33	34
526	27	28	34	35
527	27	28	35	36
528	27	28	36	37
529	27	28	37	38
530	27	28	38	39
531	27	28	39	40
532	27	28	40	41
533	27	28	41	42
534	27	28	42	43
535	27	28	43	44
536	27	28	44	45
537	27	28	45	46
538	27	28	46	47
539	27	28	47	48
540	28	29	30	31
541	28	29	31	32
542	28	29	32	33
543	28	29	33	34
544	28	29	34	35
545	28	29	35	36
546	28	29	36	37
547	28	29	37	38
548	28	29	38	39
549	28	29	39	40
550	28	29	40	41
